Time,Money,Total Income, Factory Income, Click Income,Quartz Click Power,Quartz Factories,Quartz Factory Cost,Topaz Click Power,Topaz Factories,Topaz Factory Cost,Amethyst Click Power,Amethyst Factories,Amethyst Factory Cost,Sapphire Click Power,Sapphire Factories,Sapphire Factory Cost,Emerald Click Power,Emerald Factories,Emerald Factory Cost,Ruby Click Power,Ruby Factories,Ruby Factory Cost,Diamond Click Power,Diamond Factories,Diamond Factory Cost,Rainbow Click Power,Rainbow Factories,Rainbow Factory Cost,
636,2295008150977.056,705593043,705593043,0,1,143,5740799994.528927,1,125,5798575326.65761,1,106,5432516738.721035,1,86,5476816753.403815,1,68,6034838576.538843,1,50,5689201568.315751,1,40,6026929790.280804,1,13,6152787621.294762,
637,2331912716818.335,705618043,705618043,0,1,143,5740799994.528927,1,125,5798575326.65761,1,107,6247394249.52919,1,86,5476816753.403815,1,68,6034838576.538843,1,50,5689201568.315751,1,40,6026929790.280804,1,13,6152787621.294762,
638,2368772991644.931,705618193,705618193,0,1,143,5740799994.528927,1,125,5798575326.65761,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,50,5689201568.315751,1,40,6026929790.280804,1,13,6152787621.294762,
639,2405420986656.615,705619943,705619943,0,1,143,5740799994.528927,1,125,5798575326.65761,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,51,6542581803.563113,1,40,6026929790.280804,1,13,6152787621.294762,
640,2442033883242.0864,705894943,705894943,0,1,144,6601919993.708264,1,125,5798575326.65761,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,51,6542581803.563113,1,40,6026929790.280804,1,13,6152787621.294762,
641,2478589004555.4287,705894944,705894944,0,1,144,6601919993.708264,1,126,6668361625.656251,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,51,6542581803.563113,1,40,6026929790.280804,1,13,6152787621.294762,
642,2514789914294.134,705894956,705894956,0,1,144,6601919993.708264,1,126,6668361625.656251,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,51,6542581803.563113,1,40,6026929790.280804,1,14,7075705764.488976,
643,2554116681863.853,755894956,755894956,0,1,144,6601919993.708264,1,126,6668361625.656251,1,107,6247394249.52919,1,87,6298339266.414386,1,68,6034838576.538843,1,51,6542581803.563113,1,41,6930969258.822923,1,14,7075705764.488976,
644,2593495540647.314,756894956,756894956,0,1,144,6601919993.708264,1,126,6668361625.656251,1,107,6247394249.52919,1,87,6298339266.414386,1,69,6940064363.0196705,1,51,6542581803.563113,1,41,6930969258.822923,1,14,7075705764.488976,
645,2632663343757.7847,756919956,756919956,0,1,144,6601919993.708264,1,126,6668361625.656251,1,108,7184503386.958569,1,87,6298339266.414386,1,69,6940064363.0196705,1,51,6542581803.563113,1,41,6930969258.822923,1,14,7075705764.488976,
646,2671780210851.37,756920106,756920106,0,1,144,6601919993.708264,1,126,6668361625.656251,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,51,6542581803.563113,1,41,6930969258.822923,1,14,7075705764.488976,
647,2710652940407.807,756921856,756921856,0,1,144,6601919993.708264,1,126,6668361625.656251,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,52,7523969074.097579,1,41,6930969258.822923,1,14,7075705764.488976,
648,2749482831774.0986,757196856,757196856,0,1,145,7592207992.7645035,1,126,6668361625.656251,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,52,7523969074.097579,1,41,6930969258.822923,1,14,7075705764.488976,
649,2788246281568.4424,757196857,757196857,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,52,7523969074.097579,1,41,6930969258.822923,1,14,7075705764.488976,
650,2826602387943.9536,757196869,757196869,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,52,7523969074.097579,1,41,6930969258.822923,1,15,8137061629.16232,
651,2868103230825.131,807196869,807196869,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,108,7184503386.958569,1,88,7243090156.376542,1,69,6940064363.0196705,1,52,7523969074.097579,1,42,7970614647.64636,1,15,8137061629.16232,
652,2909654978602.1113,808196869,808196869,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,108,7184503386.958569,1,88,7243090156.376542,1,70,7981074017.47262,1,52,7523969074.097579,1,42,7970614647.64636,1,15,8137061629.16232,
653,2950963787355.153,808221869,808221869,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,109,8262178895.002353,1,88,7243090156.376542,1,70,7981074017.47262,1,52,7523969074.097579,1,42,7970614647.64636,1,15,8137061629.16232,
654,2992214018338.7764,808222019,808222019,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,52,7523969074.097579,1,42,7970614647.64636,1,15,8137061629.16232,
655,3033183475404.6787,808223769,808223769,0,1,145,7592207992.7645035,1,127,7668615869.504687,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,53,8652564435.212215,1,42,7970614647.64636,1,15,8137061629.16232,
656,3074101193551.914,808498769,808498769,0,1,146,8731039191.679176,1,127,7668615869.504687,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,53,8652564435.212215,1,42,7970614647.64636,1,15,8137061629.16232,
657,3114942503882.409,808498770,808498770,0,1,146,8731039191.679176,1,128,8818908249.930387,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,53,8652564435.212215,1,42,7970614647.64636,1,15,8137061629.16232,
658,3155315369173.247,808498782,808498782,0,1,146,8731039191.679176,1,128,8818908249.930387,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,53,8652564435.212215,1,42,7970614647.64636,1,16,9357620873.536667,
659,3198854681445.6006,858498782,858498782,0,1,146,8731039191.679176,1,128,8818908249.930387,1,109,8262178895.002353,1,89,8329553679.833024,1,70,7981074017.47262,1,53,8652564435.212215,1,43,9166206844.793314,1,16,9357620873.536667,
660,3242443534348.128,859498782,859498782,0,1,146,8731039191.679176,1,128,8818908249.930387,1,109,8262178895.002353,1,89,8329553679.833024,1,71,9178235120.093512,1,53,8652564435.212215,1,43,9166206844.793314,1,16,9357620873.536667,
661,3285752782373.1255,859523782,859523782,0,1,146,8731039191.679176,1,128,8818908249.930387,1,110,9501505729.252707,1,89,8329553679.833024,1,71,9178235120.093512,1,53,8652564435.212215,1,43,9166206844.793314,1,16,9357620873.536667,
662,3328994664613.2925,859523932,859523932,0,1,146,8731039191.679176,1,128,8818908249.930387,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,53,8652564435.212215,1,43,9166206844.793314,1,16,9357620873.536667,
663,3371913641098.08,859525682,859525682,0,1,146,8731039191.679176,1,128,8818908249.930387,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,54,9950449100.494047,1,43,9166206844.793314,1,16,9357620873.536667,
664,3414770642826.401,859800682,859800682,0,1,147,10040695070.431053,1,128,8818908249.930387,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,54,9950449100.494047,1,43,9166206844.793314,1,16,9357620873.536667,
665,3457539775556.4707,859800683,859800683,0,1,147,10040695070.431053,1,129,10141744487.419947,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,54,9950449100.494047,1,43,9166206844.793314,1,16,9357620873.536667,
666,3499770196382.934,859800695,859800695,0,1,147,10040695070.431053,1,129,10141744487.419947,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,54,9950449100.494047,1,43,9166206844.793314,1,17,10761264004.567165,
667,3545192031238.1406,909800695,909800695,0,1,147,10040695070.431053,1,129,10141744487.419947,1,110,9501505729.252707,1,90,9578986731.807978,1,71,9178235120.093512,1,54,9950449100.494047,1,44,10541137871.51231,1,17,10761264004.567165,
668,3590661837818.047,910800695,910800695,0,1,147,10040695070.431053,1,129,10141744487.419947,1,110,9501505729.252707,1,90,9578986731.807978,1,72,10554970388.107538,1,54,9950449100.494047,1,44,10541137871.51231,1,17,10761264004.567165,
669,3635809873788.794,910825695,910825695,0,1,147,10040695070.431053,1,129,10141744487.419947,1,111,10926731588.64061,1,90,9578986731.807978,1,72,10554970388.107538,1,54,9950449100.494047,1,44,10541137871.51231,1,17,10761264004.567165,
670,3680880437756.986,910825845,910825845,0,1,147,10040695070.431053,1,129,10141744487.419947,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,54,9950449100.494047,1,44,10541137871.51231,1,17,10761264004.567165,
671,3725579644356.4917,910827595,910827595,0,1,147,10040695070.431053,1,129,10141744487.419947,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,55,11443016465.568151,1,44,10541137871.51231,1,17,10761264004.567165,
672,3770205104986.0605,911102595,911102595,0,1,148,11546799330.99571,1,129,10141744487.419947,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,55,11443016465.568151,1,44,10541137871.51231,1,17,10761264004.567165,
673,3814729516258.6406,911102596,911102596,0,1,148,11546799330.99571,1,130,11663006160.532936,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,55,11443016465.568151,1,44,10541137871.51231,1,17,10761264004.567165,
674,3858634408734.073,911102608,911102608,0,1,148,11546799330.99571,1,130,11663006160.532936,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,55,11443016465.568151,1,44,10541137871.51231,1,18,12375453605.252237,
675,3905759427342.561,961102608,961102608,0,1,148,11546799330.99571,1,130,11663006160.532936,1,111,10926731588.64061,1,91,11015834741.579172,1,72,10554970388.107538,1,55,11443016465.568151,1,45,12122308552.239155,1,18,12375453605.252237,
676,3952930613434.4536,962102608,962102608,0,1,148,11546799330.99571,1,130,11663006160.532936,1,111,10926731588.64061,1,91,11015834741.579172,1,73,12138215946.323666,1,55,11443016465.568151,1,45,12122308552.239155,1,18,12375453605.252237,
677,3999731538325.813,962127608,962127608,0,1,148,11546799330.99571,1,130,11663006160.532936,1,112,12565741326.936697,1,91,11015834741.579172,1,73,12138215946.323666,1,55,11443016465.568151,1,45,12122308552.239155,1,18,12375453605.252237,
678,4046443369064.234,962127758,962127758,0,1,148,11546799330.99571,1,130,11663006160.532936,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,55,11443016465.568151,1,45,12122308552.239155,1,18,12375453605.252237,
679,4092728123078.6655,962129508,962129508,0,1,148,11546799330.99571,1,130,11663006160.532936,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,56,13159468935.403374,1,45,12122308552.239155,1,18,12375453605.252237,
680,4138925594227.67,962404508,962404508,0,1,149,13278819230.645067,1,130,11663006160.532936,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,56,13159468935.403374,1,45,12122308552.239155,1,18,12375453605.252237,
681,4185006858607.137,962404509,962404509,0,1,149,13278819230.645067,1,131,13412457084.612873,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,56,13159468935.403374,1,45,12122308552.239155,1,18,12375453605.252237,
682,4230375676261.885,962404521,962404521,0,1,149,13278819230.645067,1,131,13412457084.612873,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,56,13159468935.403374,1,45,12122308552.239155,1,19,14231771646.040073,
683,4278997638969.6455,1012404521,1012404521,0,1,149,13278819230.645067,1,131,13412457084.612873,1,112,12565741326.936697,1,92,12668209952.816046,1,73,12138215946.323666,1,56,13159468935.403374,1,46,13940654835.07503,1,19,14231771646.040073,
684,4327663694283.322,1013404521,1013404521,0,1,149,13278819230.645067,1,131,13412457084.612873,1,112,12565741326.936697,1,92,12668209952.816046,1,74,13958948338.272215,1,56,13159468935.403374,1,46,13940654835.07503,1,19,14231771646.040073,
685,4375903724216.3853,1013429521,1013429521,0,1,149,13278819230.645067,1,131,13412457084.612873,1,113,14450602525.977203,1,92,12668209952.816046,1,74,13958948338.272215,1,56,13159468935.403374,1,46,13940654835.07503,1,19,14231771646.040073,
686,4424041294523.568,1013429671,1013429671,0,1,149,13278819230.645067,1,131,13412457084.612873,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,56,13159468935.403374,1,46,13940654835.07503,1,19,14231771646.040073,
687,4471687710848.165,1013431421,1013431421,0,1,149,13278819230.645067,1,131,13412457084.612873,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,57,15133389275.713879,1,46,13940654835.07503,1,19,14231771646.040073,
688,4519231276877.52,1013706421,1013706421,0,1,150,15270642115.241827,1,131,13412457084.612873,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,57,15133389275.713879,1,46,13940654835.07503,1,19,14231771646.040073,
689,4566641205112.906,1013706422,1013706422,0,1,150,15270642115.241827,1,132,15424325647.304806,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,57,15133389275.713879,1,46,13940654835.07503,1,19,14231771646.040073,
690,4613231819506.866,1013706434,1013706434,0,1,150,15270642115.241827,1,132,15424325647.304806,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,57,15133389275.713879,1,46,13940654835.07503,1,20,16366537392.946081,
691,4663113550711.791,1063706434,1063706434,0,1,150,15270642115.241827,1,132,15424325647.304806,1,113,14450602525.977203,1,93,14568441445.738453,1,74,13958948338.272215,1,57,15133389275.713879,1,47,16031753060.336279,1,20,16366537392.946081,
692,4713036988413.519,1064706434,1064706434,0,1,150,15270642115.241827,1,132,15424325647.304806,1,113,14450602525.977203,1,93,14568441445.738453,1,75,16052790589.013048,1,57,15133389275.713879,1,47,16031753060.336279,1,20,16366537392.946081,
693,4762470271927.541,1064731434,1064731434,0,1,150,15270642115.241827,1,132,15424325647.304806,1,114,16618192904.873781,1,93,14568441445.738453,1,75,16052790589.013048,1,57,15133389275.713879,1,47,16031753060.336279,1,20,16366537392.946081,
694,4811785725521.803,1064731584,1064731584,0,1,150,15270642115.241827,1,132,15424325647.304806,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,57,15133389275.713879,1,47,16031753060.336279,1,20,16366537392.946081,
695,4860536336286.089,1064733334,1064733334,0,1,150,15270642115.241827,1,132,15424325647.304806,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,58,17403397667.07096,1,47,16031753060.336279,1,20,16366537392.946081,
696,4909166194210.847,1065008334,1065008334,0,1,151,17561238432.528095,1,132,15424325647.304806,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,58,17403397667.07096,1,47,16031753060.336279,1,20,16366537392.946081,
697,4957642368663.542,1065008335,1065008335,0,1,151,17561238432.528095,1,133,17737974494.400524,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,58,17403397667.07096,1,47,16031753060.336279,1,20,16366537392.946081,
698,5005176332090.596,1065008347,1065008347,0,1,151,17561238432.528095,1,133,17737974494.400524,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,58,17403397667.07096,1,47,16031753060.336279,1,21,18821518001.887997,
699,5056045079850.26,1115008347,1115008347,0,1,151,17561238432.528095,1,133,17737974494.400524,1,114,16618192904.873781,1,94,16753707662.599222,1,75,16052790589.013048,1,58,17403397667.07096,1,48,18436516019.38672,1,21,18821518001.887997,
700,5106952790081.247,1116008347,1116008347,0,1,151,17561238432.528095,1,133,17737974494.400524,1,114,16618192904.873781,1,94,16753707662.599222,1,76,18460709177.365,1,58,17403397667.07096,1,48,18436516019.38672,1,21,18821518001.887997,
701,5157296597996.373,1116033347,1116033347,0,1,151,17561238432.528095,1,133,17737974494.400524,1,115,19110921840.60485,1,94,16753707662.599222,1,76,18460709177.365,1,58,17403397667.07096,1,48,18436516019.38672,1,21,18821518001.887997,
702,5207504900153.773,1116033497,1116033497,0,1,151,17561238432.528095,1,133,17737974494.400524,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,58,17403397667.07096,1,48,18436516019.38672,1,21,18821518001.887997,
703,5257063617306.702,1116035247,1116035247,0,1,151,17561238432.528095,1,133,17737974494.400524,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,59,20013907317.1316,1,48,18436516019.38672,1,21,18821518001.887997,
704,5306480993694.174,1116310247,1116310247,0,1,152,20195424197.40731,1,133,17737974494.400524,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,59,20013907317.1316,1,48,18436516019.38672,1,21,18821518001.887997,
705,5355721634079.773,1116310248,1116310248,0,1,152,20195424197.40731,1,134,20398670668.560604,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,59,20013907317.1316,1,48,18436516019.38672,1,21,18821518001.887997,
706,5403878731677.886,1116310260,1116310260,0,1,152,20195424197.40731,1,134,20398670668.560604,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,59,20013907317.1316,1,48,18436516019.38672,1,22,21644745702.171192,
707,5455420831258.499,1166310260,1166310260,0,1,152,20195424197.40731,1,134,20398670668.560604,1,115,19110921840.60485,1,95,19266763811.989098,1,76,18460709177.365,1,59,20013907317.1316,1,49,21201993422.294727,1,22,21644745702.171192,
708,5506998737681.134,1167310260,1167310260,0,1,152,20195424197.40731,1,134,20398670668.560604,1,115,19110921840.60485,1,95,19266763811.989098,1,77,21229815553.969753,1,59,20013907317.1316,1,49,21201993422.294727,1,22,21644745702.171192,
709,5557927931440.529,1167335260,1167335260,0,1,152,20195424197.40731,1,134,20398670668.560604,1,116,21977560116.69557,1,95,19266763811.989098,1,77,21229815553.969753,1,59,20013907317.1316,1,49,21201993422.294727,1,22,21644745702.171192,
710,5608701292228.54,1167335410,1167335410,0,1,152,20195424197.40731,1,134,20398670668.560604,1,116,21977560116.69557,1,96,22156778383.78746,1,77,21229815553.969753,1,59,20013907317.1316,1,49,21201993422.294727,1,22,21644745702.171192,
711,5658727614511.408,1167337160,1167337160,0,1,152,20195424197.40731,1,134,20398670668.560604,1,116,21977560116.69557,1,96,22156778383.78746,1,77,21229815553.969753,1,60,23015993414.70134,1,49,21201993422.294727,1,22,21644745702.171192,
712,5708588919914.001,1167612160,1167612160,0,1,153,23224737827.018402,1,134,20398670668.560604,1,116,21977560116.69557,1,96,22156778383.78746,1,77,21229815553.969753,1,60,23015993414.70134,1,49,21201993422.294727,1,22,21644745702.171192,
713,5758246978905.44,1167612161,1167612161,0,1,153,23224737827.018402,1,135,23458471268.84469,1,116,21977560116.69557,1,96,22156778383.78746,1,77,21229815553.969753,1,60,23015993414.70134,1,49,21201993422.294727,1,22,21644745702.171192,
714,5807101715863.1455,1167612173,1167612173,0,1,153,23224737827.018402,1,135,23458471268.84469,1,116,21977560116.69557,1,96,22156778383.78746,1,77,21229815553.969753,1,60,23015993414.70134,1,50,24382292435.63893,1,22,21644745702.171192,
